0.000000	0.000000	0.000000	011
-0.000811	-0.000811	0.000811	111
-0.003465	-0.003465	-0.001843	111
-0.004316	-0.004316	-0.002693	111
-0.004158	-0.004158	-0.002535	111
-0.003772	-0.003772	-0.002149	111
-0.003684	-0.003684	-0.002061	111
-0.003346	-0.003346	-0.001724	111
-0.002940	-0.002940	-0.001318	111
-0.004592	-0.004592	-0.002969	111
-0.005828	-0.005828	-0.004206	111
-0.005550	-0.005550	-0.003928	110
-0.004023	-0.007077	-0.005455	100
-0.004545	-0.007599	-0.004934	001
-0.005447	-0.006697	-0.004032	011
-0.007287	-0.008538	-0.002191	110
-0.005621	-0.010204	-0.003857	100
-0.006851	-0.011434	-0.002627	000
-0.007284	-0.011867	-0.003060	000
-0.007001	-0.011584	-0.002777	001
-0.007336	-0.011248	-0.002442	011
-0.008023	-0.011935	-0.001756	110
-0.009813	-0.010144	0.000035	100
-0.008963	-0.009293	-0.000815	001
-0.009314	-0.008943	-0.000464	011
-0.008928	-0.008557	-0.000850	110
-0.008932	-0.008552	-0.000846	100
-0.010860	-0.010480	0.001082	000
-0.012147	-0.011767	-0.000206	000
-0.012092	-0.011711	-0.000150	001
-0.009594	-0.014209	-0.002648	011
-0.011423	-0.016039	-0.000819	111
-0.011778	-0.016394	-0.001175	111
-0.010535	-0.015150	0.000069	111
-0.009877	-0.014493	0.000726	111
-0.011044	-0.015659	-0.000440	111
-0.012027	-0.016643	-0.001424	111
-0.011772	-0.016387	-0.001168	110
-0.012883	-0.015276	-0.000057	100
-0.012753	-0.015146	-0.000187	001
-0.012902	-0.014997	-0.000037	011
-0.011788	-0.013882	-0.001152	110
-0.010067	-0.015603	-0.002872	001
-0.009488	-0.016182	-0.003451	011
-0.009370	-0.016064	-0.003569	111
-0.010326	-0.017020	-0.004525	111
-0.008734	-0.015427	-0.002933	110
-0.008451	-0.015710	-0.003215	100
-0.006631	-0.013890	-0.005035	001
-0.006701	-0.013820	-0.004965	011
-0.005141	-0.012260	-0.006525	110
-0.005293	-0.012109	-0.006374	100
-0.005062	-0.011878	-0.006605	000
-0.005076	-0.011892	-0.006619	000
-0.005545	-0.012361	-0.007088	001
-0.006325	-0.011582	-0.006309	011
-0.008111	-0.013369	-0.004522	110
-0.009707	-0.011773	-0.002926	100
-0.010449	-0.012515	-0.002184	001
-0.009554	-0.013411	-0.003080	011
-0.010488	-0.014345	-0.002145	110
-0.010642	-0.014191	-0.001992	100
-0.010788	-0.014337	-0.001846	001
-0.009119	-0.016007	-0.003515	011
-0.007624	-0.014512	-0.005010	111
-0.005237	-0.012125	-0.002623	111
-0.004350	-0.011238	-0.001735	111
-0.004363	-0.011251	-0.001748	111
-0.006670	-0.013558	-0.004055	111
-0.008008	-0.014895	-0.005393	111
-0.008593	-0.015481	-0.005978	111
-0.009327	-0.016215	-0.006712	111
-0.009459	-0.016346	-0.006844	110
-0.009845	-0.015960	-0.006457	100
-0.011606	-0.017721	-0.004696	000
-0.012758	-0.018872	-0.005848	000
-0.011499	-0.017613	-0.004588	000
-0.013544	-0.019659	-0.006634	000
-0.016457	-0.022571	-0.009546	000
-0.017514	-0.023628	-0.010603	000
-0.017814	-0.023928	-0.010903	000
-0.018043	-0.024157	-0.011132	000
-0.017731	-0.023846	-0.010821	001
-0.017783	-0.023794	-0.010769	011
-0.018457	-0.024468	-0.010095	110
-0.018512	-0.024414	-0.010040	001
-0.018757	-0.024168	-0.009795	011
-0.016963	-0.022374	-0.011589	110
-0.016454	-0.022883	-0.012098	100
-0.017226	-0.023656	-0.011326	000
-0.016632	-0.023062	-0.010732	000
-0.016130	-0.022560	-0.010230	001
-0.015974	-0.022715	-0.010386	011
-0.015593	-0.022334	-0.010767	111
-0.013755	-0.020496	-0.008928	111
-0.015193	-0.021935	-0.010367	110
-0.016067	-0.021061	-0.009493	100
-0.017069	-0.022063	-0.008491	001
-0.017210	-0.021923	-0.008350	011
-0.017299	-0.022013	-0.008261	111
-0.016899	-0.021612	-0.007860	111
-0.017631	-0.022344	-0.008592	111
-0.018061	-0.022775	-0.009023	111
-0.018398	-0.023111	-0.009359	110
-0.019523	-0.021986	-0.008234	100
-0.020775	-0.023238	-0.006982	000
-0.021173	-0.023636	-0.007380	000
-0.021679	-0.024142	-0.007886	001
-0.023353	-0.022468	-0.006212	011
-0.023644	-0.022758	-0.005922	111
-0.024718	-0.023833	-0.006997	111
-0.021713	-0.020827	-0.003991	110
-0.021958	-0.020582	-0.003745	100
-0.018764	-0.017388	-0.006939	000
-0.018384	-0.017007	-0.006559	000
-0.016849	-0.015473	-0.005024	000
-0.018450	-0.017073	-0.006624	000
